Date,City of London,Barking & Dagenham,Barnet,Bexley,Brent,Bromley,Camden,Croydon,Ealing,Enfield,Greenwich,Hackney,Hammersmith & Fulham,Haringey,Harrow,Havering,Hillingdon,Hounslow,Islington,Kensington & Chelsea,Kingston upon Thames,Lambeth,Lewisham,Merton,Newham,Redbridge,Richmond upon Thames,Southwark,Sutton,Tower Hamlets,Waltham Forest,Wandsworth,Westminster
2000-08-01,221951.7129,80149.97701,173966.3929,106695.6762,144148.48,153323.501,262123.5871,120920.5449,158659.1534,125646.6195,115377.3356,142308.5154,256549.6457,155215.6668,157833.4706,111635.0458,135554.8791,145402.4652,199566.5603,388375.1065,168037.4945,151419.4884,111815.8508,159103.9386,97635.83327,126943.7475,236929.9446,149036.6248,130726.9509,145689.305,106415.4454,196110.3141,267330.2548
2000-09-01,223175.1674,81760.76299,175610.1577,108170.2987,146653.8203,153851.6657,258781.7677,123049.9552,158829.0062,126041.1196,118004.7489,142620.2181,257847.123,153165.3766,157220.0801,112094.3884,137805.3608,144173.3159,198953.6105,397352.9835,169490.6574,154820.7313,112515.1592,160356.9606,97896.30679,130339.1446,238715.9382,155165.8529,131005.1041,146877.2883,108439.116,195150.2433,268578.1181
2000-10-01,245062.2886,82501.48499,176602.5293,108290.3461,149447.3114,153768.954,249223.9306,124661.263,157041.7065,127810.8361,115955.0694,141115.8117,260126.7583,149658.8529,158300.7967,113498.3111,137914.551,140047.7975,196816.5475,371261.157,171714.1773,157638.4236,113887.3228,156859.7809,96887.98351,131252.0305,243683.7476,159153.7954,132208.0819,147004.0351,109161.4419,189130.9745,265927.55
2000-11-01,321773.1354,82385.52063,175249.8074,108062.2984,148552.7329,153272.9297,250927.4996,125097.7712,156616.7141,127357.6673,115946.0005,139017.175,256593.9048,150551.5702,158929.6043,115075.9514,138797.1473,137271.389,202011.1228,386823.7968,171133.0467,161434.9437,113913.5334,155381.2675,97618.77298,131417.2928,241544.8346,157278.0591,132784.1905,150302.9672,108303.392,186147.1925,262800.0026
2000-12-01,314772.1892,81726.27865,175320.4484,109084.2956,148528.7118,153029.8509,253022.2769,125772.9605,157342.269,127407.8024,114567.2615,137717.6111,262105.7894,149756.9735,160059.5567,116342.2411,137782.5719,137772.8078,205833.5565,392714.0545,171602.7835,160731.507,112293.1894,154172.5303,99676.74217,130969.906,238962.2613,153284.6035,131955.3726,147926.7751,108053.9564,187644.4813,268812.2226
2001-01-01,284262.1358,82343.40819,175474.7081,111194.1304,148306.195,153615.3975,265515.3614,127510.8284,159483.331,125850.5754,115168.0761,139101.7216,259722.6938,154406.1824,160152.3553,115687.6122,138251.7195,143068.7849,204628.1186,407738.821,171213.0101,160848.5176,112636.915,156449.1097,101577.6475,131476.6874,230334.7931,154901.2063,130511.0539,150152.4939,108103.6286,192543.1673,282566.2014
2001-02-01,198137.0177,83265.8927,178108.2851,111439.1803,150110.1092,154096.5563,267786.1047,128762.1488,160992.3793,127577.3993,117034.0706,141565.593,262333.782,154803.0819,160027.385,117318.2746,138407.978,146554.4171,202308.0502,394886.4596,171737.2115,155593.3057,113751.5211,157721.7649,102268.2581,132579.6967,230621.0886,154960.499,129927.9404,149264.032,109479.4612,196030.3315,283983.8499
2001-03-01,189033.0279,84057.86817,178226.1816,112505.1186,150627.6522,154932.7543,273059.335,127733.5943,163827.9604,128244.8676,119766.9821,147261.0572,261777.0363,156996.8865,161573.279,117480.1652,139010.8178,147968.825,206572.3155,406200.2619,169882.4826,155944.9521,114769.8715,161460.0858,101770.3005,133059.6901,229361.4702,156711.674,130747.3077,154792.4695,109564.1592,196606.0704,281982.4683
2001-04-01,205494.0961,83965.32209,178813.2719,111828.6804,151874.4327,156883.2255,268947.3186,125018.6759,165508.9741,130618.743,122774.6544,150331.6258,266791.6328,157678.695,163383.1534,119482.0173,138946.305,147752.153,213431.3116,418015.8246,171664.0712,157274.1846,114230.6155,162141.3665,103036.0123,134457.2821,230973.3888,156259.8506,132384.8898,157147.3092,111124.8869,198932.6474,276752.4258
2001-05-01,223458.8283,85124.00556,178635.8482,112377.3671,154762.4876,158599.2392,269836.9981,125998.0077,167826.9399,131945.978,124136.2461,153291.0268,266685.9014,161975.5112,165676.5272,119974.4133,139920.1449,150815.89,221714.8945,417770.7891,173684.0394,164437.1748,116455.0496,162610.3877,104871.0663,136698.4069,230165.3242,163852.576,134703.7633,160948.7349,113052.7015,205135.5233,287044.7367
2001-06-01,242434.957,86732.49661,181194.2556,113776.3178,155900.4038,160098.0874,271557.8529,129021.6107,168654.8251,134910.2383,124482.6353,154879.4574,273159.4101,166580.2968,168838.8029,122657.9727,142790.7493,151510.2824,224505.6036,423410.8829,177536.4498,167110.5467,119134.2414,164800.3689,106639.5571,139840.3492,235017.1425,170488.9126,135751.0134,163245.7768,116171.2665,207819.6775,292514.9435
2001-07-01,230699.9169,89194.04942,183940.7539,116937.9465,157755.204,161766.0933,280481.9366,132897.0892,169734.0802,136380.1395,125711.1205,155749.4269,277209.0483,168388.7895,172002.8391,124541.4225,145971.2056,155178.7154,228078.4809,434520.8571,180584.0265,169084.7105,122179.1976,168754.5441,106835.2649,142238.3584,247013.9234,170657.9965,138219.9718,165911.5446,118344.1023,210316.6667,303694.6781
2001-08-01,231632.1327,90461.69776,187690.678,119312.1247,160831.9272,164848.9606,286872.3719,135558.0599,173686.4489,139076.3303,127161.4661,157534.9365,283704.8648,170872.4345,175231.8069,126650.6699,148787.483,157799.3292,228757.5951,451028.1285,182158.977,169959.5704,124313.4731,172130.4349,109275.7001,144219.9722,253142.863,167060.8894,139329.1647,167691.5975,121750.5016,209549.2147,309872.5169
2001-09-01,229805.5523,92609.96737,190954.0083,121239.1102,163138.8884,167086.2091,287806.6518,137156.6134,177657.7772,141171.6102,131223.4104,157328.6456,280670.5714,169860.1365,176904.2813,129047.2346,150342.4865,161879.8136,229523.4003,438215.2541,185945.6468,169825.311,126776.3056,171618.4879,112468.4329,147291.5809,255011.0228,165831.6298,142593.8126,169186.4111,124842.3054,212200.2819,314579.8643
2001-10-01,263886.6637,93584.49761,194320.0488,121900.6604,164317.0249,170202.9617,288837.1506,138690.7601,179856.354,143385.3469,132882.0335,160267.2267,278127.5565,173390.6175,178077.6768,131437.3192,152205.7841,161090.2273,227412.5564,424832.5278,186102.8359,168657.4364,130251.9446,173026.8098,116955.8165,150244.205,251599.7611,168575.2916,145102.4103,170267.8009,129079.395,212574.6336,310589.5093
2001-11-01,346458.1362,95917.53609,198610.1665,123380.7849,163991.9508,170869.6755,290867.9847,140118.2541,177919.4105,144953.905,134608.2797,160706.5497,275411.5079,170919.1657,179299.8081,132254.8914,153237.6793,160575.6876,226130.9635,412659.2461,187916.7367,167425.749,130291.4723,175441.3475,119032.5806,153409.2314,251209.5392,172284.2645,147507.5305,171930.2985,131279.78,209694.7835,302515.9754
2001-12-01,362204.1887,96711.95711,200792.0252,122434.1957,165832.5797,172582.9452,291559.4583,141644.9124,177138.9357,144442.9236,134891.8641,162858.6234,277431.3979,175652.6887,181834.1083,132324.7706,155651.932,159281.507,224757.497,412274.5716,187445.6492,170055.3831,131207.4653,178400.1337,120426.0593,153534.879,251549.148,172250.1698,148143.4178,169532.7638,133329.3238,210752.937,307168.8081
2002-01-01,344238.8808,98713.31808,203249.2538,124283.022,168670.917,173150.1298,290461.3455,143107.5277,178153.7055,144678.1943,134327.355,165006.7979,280576.3653,173395.5421,184582.3264,132721.0876,156058.5687,163946.9764,226067.6932,407491.9055,189539.349,177905.4123,131762.7235,180270.6766,122669.364,153607.996,251202.0431,173720.5505,149153.1144,170071.3938,132998.5882,211790.9425,304679.0659
2002-02-01,284014.6085,100228.6947,202712.5558,124610.6974,171147.2456,172832.896,289269.8819,144640.7608,181825.9349,145085.1399,135251.8745,164673.0636,278990.0391,174700.5982,186779.0355,134022.1096,157913.7855,165021.3215,231520.2092,406516.1073,189132.0256,178204.5415,133856.6844,181398.5242,123808.1213,153902.0236,246812.7502,174836.1588,150547.0597,172918.1368,135038.9391,211815.7969,314894.6935
2002-03-01,253696.9019,101633.0338,204694.2394,126575.676,171357.0778,172971.8313,289614.8718,146049.402,185613.4919,147046.1094,139365.8539,167387.4086,278958.5792,177087.7004,188197.6079,136221.2793,158632.7188,165962.7855,238188.827,414375.7153,189180.1887,179062.4244,135280.2526,184128.3156,124846.0157,155689.3633,251781.98,175508.4054,150799.5017,177294.6379,135543.6821,213660.2119,312816.5267
2002-04-01,245313.2021,103884.7093,208077.1604,127713.9632,172096.8347,173893.9542,296978.9435,148537.0971,190469.9591,149140.2919,144155.1424,165130.7446,284501.1454,181787.0012,190140.716,136998.2476,162962.9867,164995.838,245033.5761,440746.3695,192404.348,176703.0536,135653.9825,185372.3244,126327.5879,159352.5819,255255.9491,179559.8409,151987.4791,179749.095,137581.8308,222257.7977,325625.8694
2002-05-01,227281.2922,105760.5574,214593.8022,131293.114,175552.4068,177864.3303,308913.2816,151794.6499,193306.0546,151451.1755,148483.8539,170708.9206,293491.1812,189354.9197,193422.6574,141335.0538,166454.9972,167564.0649,246648.4764,467440.5725,197284.5096,181197.6237,137313.624,188835.1769,129553.4128,162373.9909,264702.5627,183002.3808,154536.9655,181131.5206,138976.5405,231019.5549,331670.2029
2002-06-01,253129.5938,108614.7379,219792.575,134080.7212,182499.698,182876.0563,319465.5769,154509.4558,197100.0357,154921.3588,145616.3352,174935.1868,302986.5183,193782.4844,197825.2741,145487.6597,170564.8443,172347.369,248583.8499,486673.4782,201145.3908,186023.4258,138460.9419,191745.5031,134249.2692,166465.1271,269410.3119,186832.229,160845.6637,186440.0633,142689.7323,237993.3213,347472.5424
2002-07-01,262427.6098,111983.2592,227128.5827,137176.2283,187986.1188,188125.2696,323153.8583,157328.0272,199214.3499,159582.5192,147354.699,185328.1535,314411.1809,202504.778,203051.3938,150943.9686,173341.1743,176279.251,249038.9866,497538.1333,202908.7666,192324.3587,143012.637,197097.1622,137144.3023,169941.6754,274087.9096,186524.9057,165801.8846,188469.2585,147918.6959,240342.6511,353874.3652
2002-08-01,274016.311,115548.3583,230536.592,139794.471,192243.3029,193539.5013,325073.6949,160483.491,204195.9884,163245.7725,149380.3551,189485.4206,317689.1927,207605.6044,209016.3988,154412.6789,177119.7821,179637.0029,253403.461,490267.3946,206661.0894,200269.1748,147156.35,201580.8192,142354.2783,175650.6073,286131.4472,189279.5441,169494.752,191310.3581,152343.3775,245806.1556,353259.1239
2002-09-01,277047.415,118330.7691,233748.0308,143736.1262,197198.193,198219.9765,332370.4459,163973.6087,208310.6832,169030.2857,154112.0604,194081.3303,320564.1213,208526.012,215299.0955,157757.3287,180199.328,183865.0005,258495.2905,486338.4315,212564.5224,203605.8478,151412.1116,205933.4861,145651.7718,179033.8499,288466.9144,192010.7685,170862.9969,192485.5141,158904.5065,247282.3891,350581.8632
2002-10-01,271940.9004,122940.4789,232183.6845,147674.3303,200450.8993,200673.0725,333819.9769,167438.7636,213391.428,173956.2721,155860.8859,194401.2274,315645.5734,210447.8759,218202.9665,162822.5496,184422.6501,185641.8437,258255.161,474862.2755,215957.9107,203613.4348,154276.138,207625.9469,151407.9754,181965.4505,293828.9824,191918.648,172734.0755,199561.3829,163080.9589,245428.3385,351142.4568
2002-11-01,280282.7987,127315.7005,235730.4701,150897.7181,203799.8894,201514.5917,332035.9209,171614.1318,213913.5253,178760.4939,156494.6445,196796.9407,319142.5753,212259.0903,222318.7594,166983.6375,187184.5494,187485.4128,260016.978,484175.0295,218133.8742,201926.5684,156624.1808,211100.4922,153854.5576,183980.2006,288680.4185,192189.1086,175178.333,201935.0193,166377.7142,243014.0274,365270.6814
2002-12-01,262197.4052,131709.3326,236505.764,153739.506,207775.1926,204090.9091,328996.2959,174796.3015,215626.1416,180595.2024,158655.0274,195298.2814,322552.1997,218163.4545,223334.3877,169085.628,190909.0844,188839.0226,257882.0772,468163.9931,222346.8239,204576.4686,160358.7313,213487.8816,157600.9748,190454.4267,289911.2,190827.913,178378.04,206095.7224,166195.2415,243255.5384,364181.3041
2003-01-01,261644.8346,134749.7876,244239.0255,156080.7182,207789.5664,207298.5412,322511.2116,177879.7743,214973.053,182113.1464,161221.7657,197438.6186,329178.0309,217524.5923,225644.8982,170833.9024,193806.3401,192798.4038,264412.3473,466463.4682,224874.9304,205904.6068,165802.7276,217468.5681,160246.836,195245.5908,291796.2603,194069.7083,181962.2523,206385.2113,169942.1487,246300.2012,366519.2083
2003-02-01,263992.3993,138195.2873,245752.4539,156971.267,210607.7528,211134.4053,306183.3016,179868.0423,218802.8827,184682.2162,165825.4394,200331.4126,321415.2542,217735.3255,223023.987,173978.1623,195772.2087,193995.7435,258846.1507,452670.999,226228.671,207345.8247,169971.7368,217265.2738,161951.7906,198761.1763,298386.8919,190032.6072,182932.4365,208253.7688,171679.5955,248156.4187,363275.3408
2003-03-01,291969.1576,142206.6499,250708.1591,159465.1306,208885.3718,211401.5535,299759.9488,181540.0352,219127.7819,188075.8242,168575.3733,200122.1826,316026.768,216615.3473,225332.2246,176067.898,198076.6138,193664.8265,256380.8178,455466.4658,223739.361,203618.4713,172141.0739,216171.7945,163806.8433,200008.6012,292377.0375,190916.2305,183159.4014,206864.4705,172571.8203,248522.689,364158.0894
2003-04-01,295174.1867,142191.5142,246174.6381,161244.0165,211476.8557,212582.6116,306133.7577,183800.5364,221546.1884,188273.3898,169464.8717,197529.0389,301625.0254,216013.6904,227625.7343,178145.6669,200618.4799,191366.1729,250831.068,456329.6829,223336.9967,201856.824,170720.7713,215061.0999,166329.7792,197019.6083,288975.2685,195098.1007,184737.0603,208223.6748,172687.6782,248378.0217,370043.8998
2003-05-01,284860.3155,142797.0958,244448.5806,163925.1466,213798.8086,213654.6931,321379.6204,185932.4259,221370.6287,189206.3488,170428.3242,199538.0605,307256.6333,217976.1374,233539.9248,178045.7131,201706.3681,193575.3518,256521.0337,452103.5193,222682.6843,197153.5759,169817.2935,215673.8833,167641.894,199012.1792,279879.6519,202763.1595,187990.9302,208306.19,175423.2836,252847.9253,367964.2354
2003-06-01,267208.0559,141956.9902,244463.7209,166074.6937,217834.3426,215302.3423,327338.4629,187552.8159,221573.0236,189793.0905,172951.4337,200679.3209,309346.8059,218912.7103,233365.537,178076.3266,203484.4269,196986.9027,255115.6191,464442.3749,225154.5214,196731.596,170643.5926,216968.8698,167281.0625,199983.0498,285491.6237,203242.6041,190258.5787,208759.832,177061.4527,251282.9154,364480.4595
2003-07-01,260203.9343,142222.9428,250826.404,168190.2313,219435.9207,216463.16,334896.3801,187760.5096,220705.3428,192574.3155,174037.0465,206533.9301,321781.4805,223832.9096,233850.7751,179132.6875,202501.9845,202809.2299,263354.0269,455925.3086,227789.5975,198036.3432,172207.0154,220577.3612,167561.2685,205246.0388,292121.4129,202723.65,190809.2129,206605.528,177200.4485,254229.1949,361780.0443
2003-08-01,245448.8758,142792.1537,254882.3213,168927.8532,219190.7031,216491.5748,337757.7099,186701.6398,221298.7569,193342.4692,173373.6192,202239.3399,322321.9738,223442.3687,233016.9989,179444.2999,204659.8413,202840.404,269030.7434,454476.4243,232657.9355,203687.7713,171610.5934,223091.8624,168209.2996,206284.0427,298187.517,202124.9035,190393.5113,208038.2853,175879.2921,257091.0293,354092.7936
2003-09-01,243183.6337,141706.8941,257504.4288,167862.5298,219051.2794,219492.7199,338320.0195,188268.449,222089.0473,193259.0455,171948.9136,202412.0102,321218.5423,222642.7217,235363.9463,182259.6713,205898.9539,203448.7814,272335.8537,448907.7322,233923.9787,206706.4268,172034.9106,225197.9465,171968.0126,208743.4134,301336.1874,204450.2333,190487.3797,207149.3674,175410.06,262224.1538,363351.0677
2003-10-01,252980.2777,145135.714,257724.2637,168104.0917,223658.266,221353.2495,331383.9409,189355.2542,224163.7318,194367.8689,173904.772,200271.3507,319898.0085,221470.2957,238434.5867,183598.3369,209120.3357,200920.6166,265432.0074,459282.9504,232964.1952,206501.3847,170365.7797,223728.5403,172905.7182,210845.1198,298286.6212,201848.5591,190456.8755,206802.705,174870.4161,261100.5592,360221.5154
2003-11-01,277515.3027,146331.1669,257772.4364,167061.0548,222468.8934,222891.8682,327200.1979,190746.8645,226069.2735,195174.3909,174890.9927,202978.0307,324282.8588,223904.2224,239536.4847,185523.6047,208752.0385,202796.9732,263283.5057,471114.2986,232016.7398,206516.6666,171762.9195,226241.4225,176840.8447,211093.371,301064.4074,202735.3719,190465.5028,207684.9233,177733.6401,254952.0542,362524.1062
2003-12-01,305556.4369,149700.9371,260058.6999,169877.7335,223823.3236,223848.9738,323781.6532,190001.9579,228550.3739,196010.7667,175888.8719,202784.5164,331316.8779,223770.51,242445.1557,184307.1052,208096.0968,203931.4076,269480.2858,488704.2664,233996.2299,206467.1224,173550.4596,227283.6955,176506.8579,210621.4618,302113.0556,205000.9301,190135.9896,211744.9845,180450.5705,255024.5585,363181.5995
2004-01-01,326913.3017,150115.1187,259868.2674,169114.8067,223970.7457,224284.4328,329659.7831,190400.5231,229858.7765,195656.1481,177101.3486,207984.9283,328760.5354,224728.3482,243353.5616,185016.891,207222.1109,206355.7734,274778.3305,495894.3532,235487.8551,212765.9307,176912.9035,232250.9443,176329.1231,212380.3272,302972.5334,206464.0426,190195.4717,212401.8474,184384.3278,255331.353,364542.4975
2004-02-01,301092.4798,152687.9868,261558.7617,173114.3899,227109.6247,227847.2866,332299.8781,190354.4093,230518.6715,195880.0997,179157.7672,206814.4726,327737.9903,226238.5292,245388.6306,186884.7391,208923.8348,207010.3685,275433.95,506468.902,237658.7534,211752.1712,178311.3537,230460.6908,176489.4146,214752.9291,306590.6115,208636.9149,190672.8387,214314.3242,184586.7386,257263.2501,366039.4131
2004-03-01,272730.5674,153591.0097,261478.4698,173004.468,227752.945,229636.5129,339717.0084,192274.7227,231657.1548,196928.6196,181746.9123,215625.5428,331533.2264,229519.4369,243904.2063,190286.739,210814.1677,206206.438,277706.3189,504554.5497,239521.3758,213242.9888,177692.0358,227851.1012,179858.7321,218063.037,308335.534,213347.1384,192154.8901,210839.9257,185932.9941,261677.2465,362899.2708
2004-04-01,269513.8388,154013.6475,263773.6508,176035.8294,230879.1547,232598.606,336669.9629,194278.5482,234887.6675,200131.4869,184718.5221,213591.0238,340683.7282,232300.1347,243282.5881,191168.3756,213141.5388,208915.1134,282088.2308,490464.3372,242237.6336,213973.9644,179110.1102,229089.1184,182633.8504,221244.3237,313674.0692,215441.4179,194608.1782,214314.7321,186612.3274,264516.5577,378991.5559
2004-05-01,280061.698,154360.7062,269022.891,176748.6694,235298.2871,231873.3425,343102.0607,196512.7532,238668.3787,205043.6937,187002.9629,214564.8005,347520.4417,231965.9609,247295.7747,193756.7,213222.3018,213996.9484,285108.226,488593.6535,245145.4878,216126.887,183461.9622,231278.224,182238.3812,221970.5376,312683.8167,219071.8947,197568.9731,216789.2251,189153.2034,268249.2171,387158.9916
2004-06-01,297421.2464,156950.5431,272859.2867,179977.0371,239200.271,232688.316,354540.443,199032.9433,243308.0087,208076.2318,187008.9178,210881.9122,349699.9703,233500.1154,254109.65,195388.6016,214923.2178,217887.201,282674.3727,492777.5322,247341.2624,220816.937,185328.1805,238638.731,183559.7014,222682.9453,320264.4917,216784.7111,202145.1754,222638.1878,191249.4346,273488.5633,394039.3101
2004-07-01,298293.0414,159226.8322,276811.2231,181014.9673,242023.8786,233160.1471,368811.0957,200127.7183,246214.41,209453.5615,188353.4906,212641.7732,355962.7847,237853.8162,257767.9101,196575.2201,216563.1084,217673.372,287036.88,534859.6108,251906.5598,223563.8942,184962.8028,240563.3181,186131.4199,223537.0962,324731.8422,218907.6466,206055.4122,222294.6873,194031.894,280546.5518,391717.6584
2004-08-01,307093.9651,160620.2438,276711.6019,183349.8033,244168.6768,237290.3706,370139.0624,201797.4703,248540.9639,210187.2577,190623.9857,219015.8934,358497.1947,242527.4349,259562.3521,196974.9569,219494.6621,218650.9684,292354.7098,547674.4012,254988.9743,230938.316,185037.0488,245235.3845,190367.7436,226780.7304,329562.6313,218634.7638,208742.7408,225155.5538,194117.9173,284246.4504,387129.8251
2004-09-01,305126.0201,162821.4056,278219.3183,183688.009,241685.3716,239174.5769,364529.6896,202307.3482,248636.8116,212091.1873,191212.6687,222119.5598,357917.7928,246701.6576,256244.1641,199933.0778,219807.3466,223479.5332,295198.5808,559285.9652,253122.4996,233752.7394,188616.4951,249120.4175,192659.9782,229281.5484,327566.1689,220729.036,210028.5308,225016.4789,194742.4243,285033.4708,386129.6746
2004-10-01,289912.3833,164421.8541,278320.4651,183938.5812,239922.0159,240649.8227,361901.7184,204324.8698,246354.6173,212749.1107,192176.6214,226988.5394,348944.9678,243634.1075,258933.1552,205126.8141,220022.6857,225262.0315,292816.8932,523246.0324,252908.3496,230774.9922,190002.9012,247228.153,192756.6982,229412.0277,320810.039,222310.3861,209698.1117,225688.5667,196151.7057,280896.9485,374053.6759
2004-11-01,333074.7327,165172.1816,282305.8125,185353.6615,239702.8785,240438.6571,364408.3906,205518.5348,247226.4071,212125.7923,192070.5119,230665.7459,338636.5976,244073.5934,256765.5873,205785.4181,221945.138,223433.9342,292578.3588,517540.4479,248400.24,227754.3577,190485.9111,244718.6581,192817.0204,230365.6921,317196.981,222960.5883,210495.995,224487.1004,197815.5815,277104.2986,380432.8819
2004-12-01,331161.3274,164130.2605,281319.6076,184353.7963,240567.3819,243910.1234,356394.4987,206132.5467,246590.6276,211855.23,191549.4035,231230.742,334675.7711,242138.5677,260893.0094,205011.2388,222272.9452,221054.1265,293591.0996,484880.2437,248370.512,227203.9941,188780.5462,240750.942,192322.0643,224539.5458,314102.1539,219558.4827,209584.9452,225902.0822,197754.8087,271442.7746,379609.4506
2005-01-01,330363.0634,164484.085,282820.1966,186453.6708,239247.4845,243767.3902,345131.5603,206824.6757,244936.7956,211129.8395,189218.9362,230550.5436,336815.5211,245216.9513,257110.8916,202924.9561,221716.9699,222306.2672,293762.108,477957.6956,245039.9304,226725.8936,188191.9971,242920.6634,191246.0856,226921.6875,316808.5166,219025.8805,209204.8811,228492.9391,194193.908,274507.9249,393894.2437
2005-02-01,288867.0291,162323.7441,277154.2366,183915.2621,236620.4307,242397.3047,341745.9117,204754.0682,241051.9816,211115.5832,189204.3852,229169.6164,346280.412,243985.6853,257059.2231,203610.6726,219851.9445,222042.3343,288180.9818,480086.0237,244934.5132,224799.8024,187799.6852,244608.6246,192276.9256,223392.0273,314194.3636,216177.8788,207732.6011,226089.3915,192179.0242,278445.358,400299.2079
2005-03-01,304851.1676,161926.6251,274215.8045,184119.2399,237427.848,238904.4637,348785.4762,204802.0847,239428.6096,211400.9412,192632.3788,228688.2366,349362.7999,244792.8893,251164.4468,203092.3996,218712.056,220399.8442,288640.8718,489291.1151,246079.7661,220863.1467,186850.6617,245453.8636,191365.1956,226003.5781,317435.0024,221308.7311,208080.5903,225128.2025,192514.0172,283375.2844,405885.2895
2005-04-01,317397.6627,162770.5255,272772.0567,183311.3932,236872.3382,238928.0783,359728.3422,202975.7375,242939.7054,212264.2397,193388.1026,226578.3199,362157.0381,241792.5004,252760.5649,202329.9288,219044.6292,218101.0017,288103.3589,507964.0497,247395.0346,221560.698,187386.5113,244941.2655,192853.5918,222296.7712,320604.3486,224161.4549,210104.7208,229518.4866,194378.9006,287489.6953,402954.7705
2005-05-01,311441.6745,163999.6017,273841.3295,184686.1949,237562.0841,241305.8734,369410.9117,204438.7349,244910.7817,214254.6731,193666.2756,221698.0638,360542.2741,243903.0256,252667.2346,202100.5125,220477.2906,222725.3329,291802.694,518053.9529,254013.4178,222758.6837,189785.3851,246661.7341,190855.7043,224881.3114,328421.4127,225806.8342,211343.8633,227543.4962,195430.6061,287136.2067,402716.8467
2005-06-01,282866.422,165770.32,279515.0835,187768.1719,239887.3331,242091.1986,379376.8311,203801.9169,245662.5775,213361.9966,194593.0441,219993.9853,369193.1932,244979.3242,255996.3922,203463.9484,224087.6419,223950.7561,295460.5969,527081.8431,252875.717,227385.8445,191904.4845,246705.6599,193027.5693,225825.4308,331299.0286,225153.8214,212564.0815,227355.3784,198182.4435,285915.2446,401072.9582
2005-07-01,283640.706,162427.5637,279927.5404,186667.4974,244437.0597,240890.1901,380975.551,204597.6709,247400.843,213661.507,198118.4442,223341.6486,369951.5787,248278.0881,257427.001,203791.8249,226212.625,226292.5083,298332.8871,540566.2225,256553.8989,233888.7977,192330.1979,248309.4102,194182.6572,226540.1564,330099.3691,223525.3996,210957.7048,219297.2612,198532.4107,288396.7196,400864.6294
2005-08-01,305351.3371,164000.407,282066.2784,188105.9103,246146.8276,239540.8253,391165.9247,203256.1663,248384.2491,211683.7046,199233.1423,227955.0298,379162.3567,251347.0602,257612.9257,203953.5065,226830.3893,222771.5139,302706.3341,529995.617,253237.0822,235728.3972,190430.3487,247852.8783,195869.8673,227046.1252,325283.6658,226799.8543,210937.613,221284.9684,200141.1666,290914.7662,404888.7433
2005-09-01,310906.4002,163111.2343,283147.7575,187908.391,244751.6632,237970.6765,386496.056,203882.1825,249674.1346,212393.4892,200148.1057,234595.9431,374904.3366,249704.6943,257170.2089,205618.2368,225351.7166,225055.4162,303348.0887,542760.6248,256959.678,237331.8846,192725.3761,249510.8732,194370.1187,228808.538,322137.9003,228758.7749,210881.4232,220634.8652,200103.772,289513.9583,401667.1723
2005-10-01,338836.652,164178.7001,283024.3428,189434.6413,243404.6209,237521.5106,383713.6052,204015.2615,246673.6734,211578.0642,200622.2673,230247.0822,368196.4774,247557.3048,256085.2022,206846.6526,224284.0443,224671.8499,303764.0659,532195.2419,252041.2527,231104.2831,194979.5278,247274.9122,193764.173,228012.8135,323562.0911,227658.6277,208817.6844,222259.1157,200674.6517,282206.891,395130.1463
2005-11-01,327255.6598,162695.0587,283420.5817,188695.3966,246765.982,236592.7479,366351.4546,204773.2973,243405.7914,213839.5281,202391.2733,229981.6774,367353.807,243696.4815,255039.4271,206240.3642,224278.7702,224167.2878,295605.1547,540675.2053,253615.1847,232129.36,194486.4102,245088.089,195197.8783,228011.8339,326104.2449,225181.5436,208103.1371,226386.5725,200693.7125,280702.4663,386802.741
2005-12-01,339626.2727,162641.519,281610.828,187080.4658,247157.1794,237525.2213,367259.3848,204766.2094,243991.8774,213899.0461,202912.5001,232443.2731,366987.5075,244593.8568,253900.2754,204593.5882,223949.3197,222567.0169,291277.1727,555847.0591,251129.5785,231957.8808,193543.669,245705.7465,197653.0247,229886.5265,327477.9189,225043.2951,205837.3054,233557.5474,199860.6883,281580.3939,396443.1826
2006-01-01,316121.4492,162339.9562,282333.5446,188012.9565,247765.9162,240254.6582,368709.6304,204536.277,247593.5017,214068.5149,202179.7602,238246.2129,374796.8968,250587.3228,253828.9609,202615.8216,225769.7371,226228.6098,294169.8012,565247.3923,255199.8651,236766.233,194170.1254,244083.4786,198195.5634,232310.0293,330499.0962,225643.088,208052.024,236132.9852,200759.8165,284764.9239,406412.8396
2006-02-01,323653.2874,163023.9489,281120.306,187235.5686,246054.9316,241717.779,373670.358,207312.2851,251238.8236,213136.3934,201111.6147,240259.9701,367483.4503,251056.4586,255883.1468,204845.7052,225182.6936,229421.8202,303689.4149,569195.0987,253180.3954,234358.723,195055.0088,246920.5654,195776.2286,233950.0517,331926.9883,226407.4348,209393.2002,232894.5759,201812.2911,285741.8414,420422.9114
2006-03-01,325106.3667,162004.3844,281674.2983,187449.8626,246766.2836,243140.6832,377339.5567,208650.3412,250284.2467,212403.88,200844.0334,239022.7865,378032.4328,255332.926,258051.7459,206050.4598,227319.1042,231388.4244,310486.2979,570415.3131,254284.2823,235911.2754,193739.9375,246235.1667,193713.4992,232672.6885,335318.5752,227548.6044,211151.8014,228654.8319,201594.0893,294537.7113,422314.3886
